date,tenor,yield
2025-07-18,5.0,14.0839
2025-07-18,7.0,14.1568
2025-07-18,10.0,14.2067
2025-07-18,15.0,14.2053
2025-07-18,20.0,14.2033
2025-07-21,0.25,14.2091
2025-07-21,0.5,13.9452
2025-07-21,0.75,13.8166
2025-07-21,1.0,13.7656
2025-07-21,2.0,13.8279
2025-07-21,3.0,13.9426
2025-07-21,5.0,14.0836
2025-07-21,7.0,14.1479
2025-07-21,10.0,14.1719
2025-07-21,15.0,14.1515
2025-07-21,20.0,14.135
2025-07-22,0.25,14.9401
2025-07-22,0.5,14.3879
2025-07-22,0.75,14.0861
2025-07-22,1.0,13.9315
2025-07-22,2.0,13.8632
2025-07-22,3.0,13.9678
2025-07-22,5.0,14.1095
2025-07-22,7.0,14.182
2025-07-22,10.0,14.2301
2025-07-22,15.0,14.2226
2025-07-22,20.0,14.2125
2025-07-23,0.25,15.0566
2025-07-23,0.5,14.4366
2025-07-23,0.75,14.0974
2025-07-23,1.0,13.9213
2025-07-23,2.0,13.8254
2025-07-23,3.0,13.9275
2025-07-23,5.0,14.0786
2025-07-23,7.0,14.1478
2025-07-23,10.0,14.1691
2025-07-23,15.0,14.1445
2025-07-23,20.0,14.134
2025-07-24,0.25,15.1533
2025-07-24,0.5,14.4958
2025-07-24,0.75,14.1193
2025-07-24,1.0,13.9129
2025-07-24,2.0,13.7653
2025-07-24,3.0,13.8686
2025-07-24,5.0,14.0432
2025-07-24,7.0,14.1212
2025-07-24,10.0,14.1289
2025-07-24,15.0,14.0726
2025-07-24,20.0,14.052
2025-07-25,0.25,15.2163
2025-07-25,0.5,14.5809
2025-07-25,0.75,14.215
2025-07-25,1.0,14.0103
2025-07-25,2.0,13.8234
2025-07-25,3.0,13.8704
2025-07-25,5.0,13.9667
2025-07-25,7.0,14.0106
2025-07-25,10.0,14.0152
2025-07-25,15.0,13.9788
2025-07-25,20.0,13.959
2025-07-28,0.25,14.8752
2025-07-28,0.5,14.3304
2025-07-28,0.75,14.0292
2025-07-28,1.0,13.87
2025-07-28,2.0,13.7686
2025-07-28,3.0,13.8449
2025-07-28,5.0,13.9654
2025-07-28,7.0,14.0355
2025-07-28,10.0,14.0833
2025-07-28,15.0,14.0698
2025-07-28,20.0,14.0576
2025-07-29,0.25,14.9424
2025-07-29,0.5,14.2516
2025-07-29,0.75,13.8483
2025-07-29,1.0,13.625
2025-07-29,2.0,13.4774
2025-07-29,3.0,13.6207
2025-07-29,5.0,13.8604
2025-07-29,7.0,13.9963
2025-07-29,10.0,14.0902
2025-07-29,15.0,14.1015
2025-07-29,20.0,14.087
2025-07-30,0.25,14.9304
2025-07-30,0.5,14.2595
2025-07-30,0.75,13.8949
2025-07-30,1.0,13.708
2025-07-30,2.0,13.6184
2025-07-30,3.0,13.7342
2025-07-30,5.0,13.8976
2025-07-30,7.0,13.9717
2025-07-30,10.0,14.002
2025-07-30,15.0,14.0
2025-07-30,20.0,13.999
2025-07-31,0.25,14.9885
2025-07-31,0.5,14.2733
2025-07-31,0.75,13.8842
2025-07-31,1.0,13.6854
2025-07-31,2.0,13.5955
2025-07-31,3.0,13.7209
2025-07-31,5.0,13.8947
2025-07-31,7.0,13.9872
2025-07-31,10.0,14.0499
2025-07-31,15.0,14.0401
2025-07-31,20.0,14.0236
2025-08-01,0.25,15.0251
2025-08-01,0.5,14.3009
2025-08-01,0.75,13.9109
2025-08-01,1.0,13.7139
2025-08-01,2.0,13.6322
2025-08-01,3.0,13.7612
2025-08-01,5.0,13.9385
2025-08-01,7.0,14.0336
2025-08-01,10.0,14.0994
2025-08-01,15.0,14.0975
2025-08-01,20.0,14.0911
2025-08-04,0.25,14.7929
2025-08-04,0.5,13.961
2025-08-04,0.75,13.5167
2025-08-04,1.0,13.3005
2025-08-04,2.0,13.2959
2025-08-04,3.0,13.5594
2025-08-04,5.0,13.9129
2025-08-04,7.0,14.0865
2025-08-04,10.0,14.1885
2025-08-04,15.0,14.2093
2025-08-04,20.0,14.1998
2025-08-05,0.25,14.782
2025-08-05,0.5,13.9207
2025-08-05,0.75,13.436
2025-08-05,1.0,13.1882
2025-08-05,2.0,13.1571
2025-08-05,3.0,13.4508
2025-08-05,5.0,13.8524
2025-08-05,7.0,14.042
2025-08-05,10.0,14.155
2025-08-05,15.0,14.1945
2025-08-05,20.0,14.2061
2025-08-06,0.25,15.2561
2025-08-06,0.5,14.1228
2025-08-06,0.75,13.5373
2025-08-06,1.0,13.2626
2025-08-06,2.0,13.2643
2025-08-06,3.0,13.5544
2025-08-06,5.0,13.9121
2025-08-06,7.0,14.0742
2025-08-06,10.0,14.1628
2025-08-06,15.0,14.188
2025-08-06,20.0,14.2061
2025-08-07,0.25,14.9947
2025-08-07,0.5,13.8743
2025-08-07,0.75,13.2858
2025-08-07,1.0,13.0038
2025-08-07,2.0,12.9915
2025-08-07,3.0,13.2864
2025-08-07,5.0,13.6578
2025-08-07,7.0,13.8441
2025-08-07,10.0,13.9844
2025-08-07,15.0,14.0548
2025-08-07,20.0,14.0825
2025-08-08,0.25,15.1226
2025-08-08,0.5,13.9448
2025-08-08,0.75,13.2846
2025-08-08,1.0,12.9385
2025-08-08,2.0,12.8045
2025-08-08,3.0,13.0991
2025-08-08,5.0,13.5275
2025-08-08,7.0,13.7558
2025-08-08,10.0,13.9339
2025-08-08,15.0,14.0402
2025-08-08,20.0,14.0777
2025-08-11,0.25,14.9811
2025-08-11,0.5,13.7929
2025-08-11,0.75,13.17
2025-08-11,1.0,12.8705
2025-08-11,2.0,12.8343
2025-08-11,3.0,13.1146
2025-08-11,5.0,13.48
2025-08-11,7.0,13.6711
2025-08-11,10.0,13.811
2025-08-11,15.0,13.867
2025-08-11,20.0,13.8809
2025-08-12,0.25,14.9056
2025-08-12,0.5,13.8027
2025-08-12,0.75,13.2033
2025-08-12,1.0,12.9007
2025-08-12,2.0,12.8147
2025-08-12,3.0,13.0778
2025-08-12,5.0,13.4427
2025-08-12,7.0,13.6382
2025-08-12,10.0,13.7816
2025-08-12,15.0,13.8226
2025-08-12,20.0,13.8237
2025-08-13,0.25,15.0292
2025-08-13,0.5,13.9742
2025-08-13,0.75,13.4107
2025-08-13,1.0,13.13
2025-08-13,2.0,13.0383
2025-08-13,3.0,13.2476
2025-08-13,5.0,13.5261
2025-08-13,7.0,13.6704
2025-08-13,10.0,13.7681
2025-08-13,15.0,13.7701
2025-08-13,20.0,13.7665
2025-08-14,0.25,15.0962
2025-08-14,0.5,14.1186
2025-08-14,0.75,13.5853
2025-08-14,1.0,13.3086
2025-08-14,2.0,13.1513
2025-08-14,3.0,13.2954
2025-08-14,5.0,13.5073
2025-08-14,7.0,13.6228
2025-08-14,10.0,13.7018
2025-08-14,15.0,13.7015
2025-08-14,20.0,13.693
2025-08-15,0.25,14.9605
2025-08-15,0.5,13.8933
2025-08-15,0.75,13.3092
2025-08-15,1.0,13.0075
2025-08-15,2.0,12.8591
2025-08-15,3.0,13.0444
2025-08-15,5.0,13.3051
2025-08-15,7.0,13.4406
2025-08-15,10.0,13.5265
2025-08-15,15.0,13.5054
2025-08-15,20.0,13.4811
2025-08-18,0.25,15.1457
2025-08-18,0.5,14.1668
2025-08-18,0.75,13.6188
2025-08-18,1.0,13.3224
2025-08-18,2.0,13.0927
2025-08-18,3.0,13.198
2025-08-18,5.0,13.3765
2025-08-18,7.0,13.4557
2025-08-18,10.0,13.4678
2025-08-18,15.0,13.4215
2025-08-18,20.0,13.4068
2025-08-19,0.25,15.3017
2025-08-19,0.5,14.3709
2025-08-19,0.75,13.8206
2025-08-19,1.0,13.5003
2025-08-19,2.0,13.1499
2025-08-19,3.0,13.179
2025-08-19,5.0,13.2901
2025-08-19,7.0,13.3331
2025-08-19,10.0,13.3013
2025-08-19,15.0,13.2087
2025-08-19,20.0,13.1714
2025-08-20,0.25,14.8344
2025-08-20,0.5,14.0426
2025-08-20,0.75,13.5955
2025-08-20,1.0,13.3527
2025-08-20,2.0,13.1774
2025-08-20,3.0,13.2913
2025-08-20,5.0,13.4872
2025-08-20,7.0,13.5778
2025-08-20,10.0,13.5905
2025-08-20,15.0,13.5256
2025-08-20,20.0,13.4809
2025-08-21,0.25,14.8772
2025-08-21,0.5,14.1569
2025-08-21,0.75,13.7537
2025-08-21,1.0,13.537
2025-08-21,2.0,13.3848
2025-08-21,3.0,13.4833
2025-08-21,5.0,13.646
2025-08-21,7.0,13.7183
2025-08-21,10.0,13.724
2025-08-21,15.0,13.6634
2025-08-21,20.0,13.6323
2025-08-22,0.25,14.6419
2025-08-22,0.5,13.9115
2025-08-22,0.75,13.5029
2025-08-22,1.0,13.288
2025-08-22,2.0,13.1856
2025-08-22,3.0,13.3472
2025-08-22,5.0,13.5877
2025-08-22,7.0,13.7022
2025-08-22,10.0,13.7483
2025-08-22,15.0,13.719
2025-08-22,20.0,13.6922
2025-08-25,0.25,14.7651
2025-08-25,0.5,13.9473
2025-08-25,0.75,13.5142
2025-08-25,1.0,13.3013
2025-08-25,2.0,13.247
2025-08-25,3.0,13.4258
2025-08-25,5.0,13.6636
2025-08-25,7.0,13.7685
2025-08-25,10.0,13.8052
2025-08-25,15.0,13.7849
2025-08-25,20.0,13.7792
2025-08-26,0.25,15.0376
2025-08-26,0.5,14.184
2025-08-26,0.75,13.7217
2025-08-26,1.0,13.4864
2025-08-26,2.0,13.3853
2025-08-26,3.0,13.5475
2025-08-26,5.0,13.7779
2025-08-26,7.0,13.8774
2025-08-26,10.0,13.8948
2025-08-26,15.0,13.8385
2025-08-26,20.0,13.8193
2025-08-27,0.25,15.0644
2025-08-27,0.5,14.2403
2025-08-27,0.75,13.7899
2025-08-27,1.0,13.5556
2025-08-27,2.0,13.4229
2025-08-27,3.0,13.5528
2025-08-27,5.0,13.7428
2025-08-27,7.0,13.8249
2025-08-27,10.0,13.8428
2025-08-27,15.0,13.8067
2025-08-27,20.0,13.7945
2025-08-28,0.25,14.9777
2025-08-28,0.5,14.2285
2025-08-28,0.75,13.8132
2025-08-28,1.0,13.5944
2025-08-28,2.0,13.4703
2025-08-28,3.0,13.6003
2025-08-28,5.0,13.7927
2025-08-28,7.0,13.8778
2025-08-28,10.0,13.9022
2025-08-28,15.0,13.8753
2025-08-28,20.0,13.8656
2025-08-29,0.25,15.504
2025-08-29,0.5,14.751
2025-08-29,0.75,14.3101
2025-08-29,1.0,14.0555
2025-08-29,2.0,13.7795
2025-08-29,3.0,13.8005
2025-08-29,5.0,13.8794
2025-08-29,7.0,13.9121
2025-08-29,10.0,13.8982
2025-08-29,15.0,13.843
2025-08-29,20.0,13.8248
2025-09-01,0.25,15.2719
2025-09-01,0.5,14.6722
2025-09-01,0.75,14.3034
2025-09-01,1.0,14.0783
2025-09-01,2.0,13.7927
2025-09-01,3.0,13.7865
2025-09-01,5.0,13.8413
2025-09-01,7.0,13.8664
2025-09-01,10.0,13.8513
2025-09-01,15.0,13.7992
2025-09-01,20.0,13.7793
2025-09-02,0.25,15.2487
2025-09-02,0.5,14.6432
2025-09-02,0.75,14.2843
2025-09-02,1.0,14.0727
2025-09-02,2.0,13.8254
2025-09-02,3.0,13.8307
2025-09-02,5.0,13.8906
2025-09-02,7.0,13.9198
2025-09-02,10.0,13.9097
2025-09-02,15.0,13.8545
2025-09-02,20.0,13.8271
2025-09-03,0.25,15.0074
2025-09-03,0.5,14.3282
2025-09-03,0.75,13.9424
2025-09-03,1.0,13.7288
2025-09-03,2.0,13.54
2025-09-03,3.0,13.6
2025-09-03,5.0,13.7212
2025-09-03,7.0,13.7853
2025-09-03,10.0,13.8081
2025-09-03,15.0,13.7759
2025-09-03,20.0,13.7488
2025-09-04,0.25,15.2787
2025-09-04,0.5,14.4466
2025-09-04,0.75,13.9697
2025-09-04,1.0,13.7012
2025-09-04,2.0,13.4367
2025-09-04,3.0,13.476
2025-09-04,5.0,13.5733
2025-09-04,7.0,13.6343
2025-09-04,10.0,13.6787
2025-09-04,15.0,13.6675
2025-09-04,20.0,13.6488
2025-09-05,0.25,14.9421
2025-09-05,0.5,14.2539
2025-09-05,0.75,13.8595
2025-09-05,1.0,13.6394
2025-09-05,2.0,13.4363
2025-09-05,3.0,13.4819
2025-09-05,5.0,13.5756
2025-09-05,7.0,13.6326
2025-09-05,10.0,13.6746
2025-09-05,15.0,13.6616
2025-09-05,20.0,13.641
2025-09-08,0.25,14.9552
2025-09-08,0.5,14.1875
2025-09-08,0.75,13.7531
2025-09-08,1.0,13.5145
2025-09-08,2.0,13.3101
2025-09-08,3.0,13.3734
2025-09-08,5.0,13.4943
2025-09-08,7.0,13.5684
2025-09-08,10.0,13.6234
2025-09-08,15.0,13.6186
2025-09-08,20.0,13.6012
2025-09-09,0.25,15.0301
2025-09-09,0.5,14.3731
2025-09-09,0.75,13.9894
2025-09-09,1.0,13.7683
2025-09-09,2.0,13.5292
2025-09-09,3.0,13.5459
2025-09-09,5.0,13.6163
2025-09-09,7.0,13.6673
2025-09-09,10.0,13.7064
2025-09-09,15.0,13.6885
2025-09-09,20.0,13.6612
2025-09-10,0.25,14.7041
2025-09-10,0.5,14.0715
2025-09-10,0.75,13.71
2025-09-10,1.0,13.5151
2025-09-10,2.0,13.3865
2025-09-10,3.0,13.4894
2025-09-10,5.0,13.6507
2025-09-10,7.0,13.7233
2025-09-10,10.0,13.7393
2025-09-10,15.0,13.6959
2025-09-10,20.0,13.675
2025-09-11,0.25,15.0975
2025-09-11,0.5,14.386
2025-09-11,0.75,13.9706
2025-09-11,1.0,13.7369
2025-09-11,2.0,13.5314
2025-09-11,3.0,13.5989
2025-09-11,5.0,13.7307
2025-09-11,7.0,13.7954
2025-09-11,10.0,13.8122
2025-09-11,15.0,13.7604
2025-09-11,20.0,13.7197
2025-09-12,0.25,15.5041
2025-09-12,0.5,14.7467
2025-09-12,0.75,14.3071
2025-09-12,1.0,14.057
2025-09-12,2.0,13.8047
2025-09-12,3.0,13.8413
2025-09-12,5.0,13.9376
2025-09-12,7.0,13.9799
2025-09-12,10.0,13.9726
2025-09-12,15.0,13.9162
2025-09-12,20.0,13.8917
2025-09-15,0.25,14.9086
2025-09-15,0.5,14.2943
2025-09-15,0.75,13.9617
2025-09-15,1.0,13.7925
2025-09-15,2.0,13.7199
2025-09-15,3.0,13.8345
2025-09-15,5.0,13.9985
2025-09-15,7.0,14.0732
2025-09-15,10.0,14.0936
2025-09-15,15.0,14.0598
2025-09-15,20.0,14.0466
2025-09-16,0.25,15.2024
2025-09-16,0.5,14.604
2025-09-16,0.75,14.2617
2025-09-16,1.0,14.0712
2025-09-16,2.0,13.9008
2025-09-16,3.0,13.9541
2025-09-16,5.0,14.0653
2025-09-16,7.0,14.1226
2025-09-16,10.0,14.1376
2025-09-16,15.0,14.1019
2025-09-16,20.0,14.0733
2025-09-17,0.25,14.8368
2025-09-17,0.5,14.341
2025-09-17,0.75,14.0653
2025-09-17,1.0,13.9186
2025-09-17,2.0,13.8224
2025-09-17,3.0,13.896
2025-09-17,5.0,14.0142
2025-09-17,7.0,14.0674
2025-09-17,10.0,14.0775
2025-09-17,15.0,14.0549
2025-09-17,20.0,14.0431
2025-09-18,0.25,14.846
2025-09-18,0.5,14.3902
2025-09-18,0.75,14.1397
2025-09-18,1.0,14.0083
2025-09-18,2.0,13.9299
2025-09-18,3.0,13.9997
2025-09-18,5.0,14.1125
2025-09-18,7.0,14.1824
2025-09-18,10.0,14.2296
2025-09-18,15.0,14.2012
2025-09-18,20.0,14.174
2025-09-19,0.25,14.839
2025-09-19,0.5,14.4553
2025-09-19,0.75,14.2284
2025-09-19,1.0,14.1017
2025-09-19,2.0,14.0291
2025-09-19,3.0,14.1398
2025-09-19,5.0,14.3342
2025-09-19,7.0,14.4296
2025-09-19,10.0,14.4503
2025-09-19,15.0,14.3977
2025-09-19,20.0,14.3739
2025-09-22,0.25,14.7338
2025-09-22,0.5,14.3766
2025-09-22,0.75,14.1817
2025-09-22,1.0,14.0832
2025-09-22,2.0,14.0593
2025-09-22,3.0,14.1612
2025-09-22,5.0,14.3176
2025-09-22,7.0,14.3967
2025-09-22,10.0,14.4237
2025-09-22,15.0,14.3889
2025-09-22,20.0,14.3583
2025-09-23,0.25,14.3004
2025-09-23,0.5,14.0134
2025-09-23,0.75,13.8841
2025-09-23,1.0,13.843
2025-09-23,2.0,13.9675
2025-09-23,3.0,14.1339
2025-09-23,5.0,14.3355
2025-09-23,7.0,14.4311
2025-09-23,10.0,14.4765
2025-09-23,15.0,14.4689
2025-09-23,20.0,14.4544
2025-09-24,0.25,14.1229
2025-09-24,0.5,13.905
2025-09-24,0.75,13.8255
2025-09-24,1.0,13.8215
2025-09-24,2.0,14.0302
2025-09-24,3.0,14.2368
2025-09-24,5.0,14.4763
2025-09-24,7.0,14.5781
2025-09-24,10.0,14.6075
2025-09-24,15.0,14.589
2025-09-24,20.0,14.5769
2025-09-25,0.25,14.2851
2025-09-25,0.5,14.0911
2025-09-25,0.75,14.0175
2025-09-25,1.0,14.01
2025-09-25,2.0,14.1823
2025-09-25,3.0,14.3576
2025-09-25,5.0,14.5633
2025-09-25,7.0,14.6755
2025-09-25,10.0,14.7577
2025-09-25,15.0,14.7635
2025-09-25,20.0,14.7492
2025-09-26,0.25,14.0127
2025-09-26,0.5,13.8606
2025-09-26,0.75,13.8125
2025-09-26,1.0,13.8245
2025-09-26,2.0,14.0648
2025-09-26,3.0,14.2972
2025-09-26,5.0,14.5753
2025-09-26,7.0,14.715
2025-09-26,10.0,14.8034
2025-09-26,15.0,14.8207
2025-09-26,20.0,14.8174
2025-09-29,0.25,14.1951
2025-09-29,0.5,14.0455
2025-09-29,0.75,14.0101
2025-09-29,1.0,14.0348
2025-09-29,2.0,14.2879
2025-09-29,3.0,14.504
2025-09-29,5.0,14.7567
2025-09-29,7.0,14.8774
2025-09-29,10.0,14.9323
2025-09-29,15.0,14.925
2025-09-29,20.0,14.9212
2025-09-30,0.25,14.4671
2025-09-30,0.5,14.309
2025-09-30,0.75,14.2508
2025-09-30,1.0,14.249
2025-09-30,2.0,14.4203
2025-09-30,3.0,14.5949
2025-09-30,5.0,14.8047
2025-09-30,7.0,14.898
2025-09-30,10.0,14.93
2025-09-30,15.0,14.9152
2025-09-30,20.0,14.9039
2025-10-01,0.25,14.1467
2025-10-01,0.5,14.1483
2025-10-01,0.75,14.189
2025-10-01,1.0,14.2471
2025-10-01,2.0,14.4849
2025-10-01,3.0,14.649
2025-10-01,5.0,14.8309
2025-10-01,7.0,14.9154
2025-10-01,10.0,14.9508
2025-10-01,15.0,14.9333
2025-10-01,20.0,14.9173
2025-10-02,0.25,14.4947
2025-10-02,0.5,14.4917
2025-10-02,0.75,14.5156
2025-10-02,1.0,14.5516
2025-10-02,2.0,14.7029
2025-10-02,3.0,14.8118
2025-10-02,5.0,14.9353
2025-10-02,7.0,14.9904
2025-10-02,10.0,15.0068
2025-10-02,15.0,14.9874
2025-10-02,20.0,14.9765
2025-10-03,0.25,14.6341
2025-10-03,0.5,14.6076
2025-10-03,0.75,14.5993
2025-10-03,1.0,14.6029
2025-10-03,2.0,14.6733
2025-10-03,3.0,14.7666
2025-10-03,5.0,14.8977
2025-10-03,7.0,14.9597
2025-10-03,10.0,14.9754
2025-10-03,15.0,14.9441
2025-10-03,20.0,14.9256
2025-10-06,0.25,15.0294
2025-10-06,0.5,14.7712
2025-10-06,0.75,14.6442
2025-10-06,1.0,14.5923
2025-10-06,2.0,14.6484
2025-10-06,3.0,14.7671
2025-10-06,5.0,14.9162
2025-10-06,7.0,14.9808
2025-10-06,10.0,14.9972
2025-10-06,15.0,14.9705
2025-10-06,20.0,14.9597
2025-10-07,0.25,15.2972
2025-10-07,0.5,14.9697
2025-10-07,0.75,14.7969
2025-10-07,1.0,14.7136
2025-10-07,2.0,14.7069
2025-10-07,3.0,14.7961
2025-10-07,5.0,14.9167
2025-10-07,7.0,14.9697
2025-10-07,10.0,14.9813
2025-10-07,15.0,14.9551
2025-10-07,20.0,14.9448
2025-10-08,0.25,15.4069
2025-10-08,0.5,15.1359
2025-10-08,0.75,14.9947
2025-10-08,1.0,14.9284
2025-10-08,2.0,14.9332
2025-10-08,3.0,15.0125
2025-10-08,5.0,15.1187
2025-10-08,7.0,15.1574
2025-10-08,10.0,15.1462
2025-10-08,15.0,15.1092
2025-10-08,20.0,15.1014
2025-10-09,0.25,14.8676
2025-10-09,0.5,14.8388
2025-10-09,0.75,14.8334
2025-10-09,1.0,14.8402
2025-10-09,2.0,14.8986
2025-10-09,3.0,14.9524
2025-10-09,5.0,15.0221
2025-10-09,7.0,15.044
2025-10-09,10.0,15.0198
2025-10-09,15.0,14.9698
2025-10-09,20.0,14.9562
2025-10-10,0.25,14.9283
2025-10-10,0.5,14.9471
2025-10-10,0.75,14.963
2025-10-10,1.0,14.977
2025-10-10,2.0,15.0217
2025-10-10,3.0,15.0568
2025-10-10,5.0,15.106
2025-10-10,7.0,15.1188
2025-10-10,10.0,15.0889
2025-10-10,15.0,15.033
2025-10-10,20.0,15.0156
2025-10-13,0.25,14.882
2025-10-13,0.5,14.9284
2025-10-13,0.75,14.9682
2025-10-13,1.0,15.0029
2025-10-13,2.0,15.1019
2025-10-13,3.0,15.1563
2025-10-13,5.0,15.1895
2025-10-13,7.0,15.1684
2025-10-13,10.0,15.0982
2025-10-13,15.0,14.9975
2025-10-13,20.0,14.949
2025-10-14,0.25,14.5551
2025-10-14,0.5,14.7292
2025-10-14,0.75,14.8757
2025-10-14,1.0,14.998
2025-10-14,2.0,15.3049
2025-10-14,3.0,15.4243
2025-10-14,5.0,15.4237
2025-10-14,7.0,15.3144
2025-10-14,10.0,15.1279
2025-10-14,15.0,14.8979
2025-10-14,20.0,14.7657
2025-10-15,0.25,14.4795
2025-10-15,0.5,14.6721
2025-10-15,0.75,14.8337
2025-10-15,1.0,14.9686
2025-10-15,2.0,15.309
2025-10-15,3.0,15.4458
2025-10-15,5.0,15.443
2025-10-15,7.0,15.3099
2025-10-15,10.0,15.0826
2025-10-15,15.0,14.8108
2025-10-15,20.0,14.6642
2025-10-16,0.25,14.161
2025-10-16,0.5,14.3546
2025-10-16,0.75,14.5156
2025-10-16,1.0,14.6484
2025-10-16,2.0,14.9714
2025-10-16,3.0,15.0909
2025-10-16,5.0,15.0933
2025-10-16,7.0,14.9877
2025-10-16,10.0,14.7931
2025-10-16,15.0,14.5237
2025-10-16,20.0,14.3576
2025-10-17,0.25,13.9049
2025-10-17,0.5,14.112
2025-10-17,0.75,14.2823
2025-10-17,1.0,14.4205
2025-10-17,2.0,14.7509
2025-10-17,3.0,14.882
2025-10-17,5.0,14.9104
2025-10-17,7.0,14.8211
2025-10-17,10.0,14.6316
2025-10-17,15.0,14.3588
2025-10-17,20.0,14.1877
2025-10-20,0.25,12.7667
2025-10-20,0.5,13.3469
2025-10-20,0.75,13.8116
2025-10-20,1.0,14.1811
2025-10-20,2.0,14.9833
2025-10-20,3.0,15.168
2025-10-20,5.0,15.0423
2025-10-20,7.0,14.833
2025-10-20,10.0,14.5927
2025-10-20,15.0,14.3613
2025-10-20,20.0,14.2378
2025-10-21,0.25,13.1488
2025-10-21,0.5,13.5417
2025-10-21,0.75,13.8765
2025-10-21,1.0,14.1607
2025-10-21,2.0,14.9093
2025-10-21,3.0,15.2453
2025-10-21,5.0,15.3396
2025-10-21,7.0,15.1564
2025-10-21,10.0,14.8132
2025-10-21,15.0,14.4005
2025-10-21,20.0,14.1747
2025-10-22,0.25,12.8603
2025-10-22,0.5,13.2737
2025-10-22,0.75,13.6223
2025-10-22,1.0,13.9154
2025-10-22,2.0,14.6846
2025-10-22,3.0,15.0528
2025-10-22,5.0,15.2073
2025-10-22,7.0,15.0742
2025-10-22,10.0,14.7861
2025-10-22,15.0,14.4106
2025-10-22,20.0,14.1884
2025-10-23,0.25,12.8615
2025-10-23,0.5,13.2689
2025-10-23,0.75,13.6161
2025-10-23,1.0,13.9113
2025-10-23,2.0,14.7063
2025-10-23,3.0,15.0995
2025-10-23,5.0,15.281
2025-10-23,7.0,15.168
2025-10-23,10.0,14.9119
2025-10-23,15.0,14.5647
2025-10-23,20.0,14.3588
2025-10-24,0.25,12.6352
2025-10-24,0.5,13.0798
2025-10-24,0.75,13.4609
2025-10-24,1.0,13.7868
2025-10-24,2.0,14.6718
2025-10-24,3.0,15.1151
2025-10-24,5.0,15.3454
2025-10-24,7.0,15.2413
2025-10-24,10.0,14.9705
2025-10-24,15.0,14.6174
2025-10-24,20.0,14.4192
2025-10-27,0.25,12.717
2025-10-27,0.5,13.1942
2025-10-27,0.75,13.5916
2025-10-27,1.0,13.918
2025-10-27,2.0,14.7594
2025-10-27,3.0,15.1979
2025-10-27,5.0,15.4648
2025-10-27,7.0,15.3978
2025-10-27,10.0,15.152
2025-10-27,15.0,14.8097
2025-10-27,20.0,14.6032
2025-10-28,0.25,12.54
2025-10-28,0.5,12.9906
2025-10-28,0.75,13.3762
2025-10-28,1.0,13.7052
2025-10-28,2.0,14.6043
2025-10-28,3.0,15.0745
2025-10-28,5.0,15.3559
2025-10-28,7.0,15.2869
2025-10-28,10.0,15.0446
2025-10-28,15.0,14.7105
2025-10-28,20.0,14.5198
2025-10-29,0.25,12.4781
2025-10-29,0.5,12.9525
2025-10-29,0.75,13.3402
2025-10-29,1.0,13.65
2025-10-29,2.0,14.4173
2025-10-29,3.0,14.8299
2025-10-29,5.0,15.1136
2025-10-29,7.0,15.0786
2025-10-29,10.0,14.8565
2025-10-29,15.0,14.5233
2025-10-29,20.0,14.3114
2025-10-30,0.25,12.394
2025-10-30,0.5,12.8391
2025-10-30,0.75,13.2202
2025-10-30,1.0,13.5451
2025-10-30,2.0,14.414
2025-10-30,3.0,14.8302
2025-10-30,5.0,15.0416
2025-10-30,7.0,14.9429
2025-10-30,10.0,14.684
2025-10-30,15.0,14.3336
2025-10-30,20.0,14.1295
2025-10-31,0.25,12.2992
2025-10-31,0.5,12.7594
2025-10-31,0.75,13.1517
2025-10-31,1.0,13.4845
2025-10-31,2.0,14.3827
2025-10-31,3.0,14.8424
2025-10-31,5.0,15.1054
2025-10-31,7.0,15.0242
2025-10-31,10.0,14.7665
2025-10-31,15.0,14.4061
2025-10-31,20.0,14.1985
2025-11-03,0.25,11.7251
2025-11-03,0.5,12.3755
2025-11-03,0.75,12.9161
2025-11-03,1.0,13.3617
2025-11-03,2.0,14.4373
2025-11-03,3.0,14.8216
2025-11-03,5.0,14.9101
2025-11-03,7.0,14.781
2025-11-03,10.0,14.5759
2025-11-03,15.0,14.3426
2025-11-03,20.0,14.2084
2025-11-05,0.25,12.1393
2025-11-05,0.5,12.5916
2025-11-05,0.75,12.9798
2025-11-05,1.0,13.312
2025-11-05,2.0,14.2198
2025-11-05,3.0,14.6861
2025-11-05,5.0,14.9645
2025-11-05,7.0,14.8967
2025-11-05,10.0,14.6544
2025-11-05,15.0,14.3179
2025-11-05,20.0,14.1233
2025-11-06,0.25,11.8606
2025-11-06,0.5,12.3829
2025-11-06,0.75,12.8322
2025-11-06,1.0,13.217
2025-11-06,2.0,14.2624
2025-11-06,3.0,14.7816
2025-11-06,5.0,15.0618
2025-11-06,7.0,14.9605
2025-11-06,10.0,14.6773
2025-11-06,15.0,14.3001
2025-11-06,20.0,14.088
2025-11-07,0.25,11.9788
2025-11-07,0.5,12.4639
2025-11-07,0.75,12.8808
2025-11-07,1.0,13.2373
2025-11-07,2.0,14.2021
2025-11-07,3.0,14.6824
2025-11-07,5.0,14.9722
2025-11-07,7.0,14.9081
2025-11-07,10.0,14.6611
2025-11-07,15.0,14.3196
2025-11-07,20.0,14.1237
2025-11-10,0.25,11.9833
2025-11-10,0.5,12.4504
2025-11-10,0.75,12.8519
2025-11-10,1.0,13.1961
2025-11-10,2.0,14.1315
2025-11-10,3.0,14.5978
